SFTYPE,OFFENSE,RACE,lat,lon,beatnumdot,Year,Month,BEAT_NO
STOP WITH SEARCH OR FRISK,Robbery,B,38.042283761893785,-78.49541998447184,16,2016,09,16
Search WITHOUT Stop-Frisk,Supsicious Circumstance,W,38.03219239568593,-78.48322476990798,01,2016,03,1
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.02056324148207,-78.49926514375336,21,2016,01,21
STOP WITH SEARCH OR FRISK,Larceny,B,38.029680720628185,-78.47590882720768,01,2016,06,1
Search WITHOUT Stop-Frisk,Shots Fired,B,38.021108082358225,-78.48699205996978,12,2016,07,12
Search WITHOUT Stop-Frisk,Suspicious Circumstances,B,38.011140302812905,-78.50241527608227,32,2016,01,32
STOP WITH SEARCH OR FRISK,Assault - Simple,B,38.02254450944407,-78.46055086687889,20,2016,07,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03261252223336,-78.48953499237699,03,2016,02,3
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02475801740282,-78.4930223256624,21,2016,03,21
Search WITHOUT Stop-Frisk,Larceny,B,38.03110890937909,-78.47727239331205,02,2016,06,2
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.027537814356236,-78.47902565171908,11,2016,01,11
Search WITHOUT Stop-Frisk,Disorder,B,38.025339094905675,-78.4810973827423,11,2016,03,11
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02243118904641,-78.45613399273725,20,2016,08,20
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03293695398872,-78.49753525525539,03,2016,02,3
STOP WITH SEARCH OR FRISK,Shots Fired,B,38.02394283657195,-78.49442658786435,21,2016,03,21
STOP WITH SEARCH OR FRISK,Trespass,B,38.02927877221734,-78.48661032905143,13,2016,NA,13
STOP WITH SEARCH OR FRISK,DUI,B,38.02038360187065,-78.49036242733698,12,2016,NA,12
STOP WITH SEARCH OR FRISK,Assault - Simple,B,38.016696047072394,-78.47015739746051,10,2016,NA,10
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.03380524541526,-78.47638521875213,07,2016,NA,7
STOP WITH SEARCH OR FRISK,Trespass,B,38.03304129908058,-78.48990172979539,03,2016,NA,3
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.05848510485801,-78.47619161409837,28,2016,NA,28
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.05834211405641,-78.46834226423515,28,2016,NA,28
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.04895067623903,-78.47856939693087,28,2016,NA,28
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.06014788060033,-78.47301768289063,28,2016,NA,28
STOP WITH SEARCH OR FRISK,Trespass,B,38.02741313300051,-78.50183880068573,13,2016,NA,13
STOP WITH SEARCH OR FRISK,DUI,B,38.0251828835806,-78.49069093414865,12,2016,NA,12
STOP WITH SEARCH OR FRISK,Narcotics Investigation,W,38.020339053704,-78.47544802903211,10,2016,NA,10
STOP WITH SEARCH OR FRISK,Trespass,B,38.0262655640272,-78.49222553671983,13,2016,NA,13
STOP WITH SEARCH OR FRISK,Narcotics Investigation,B,38.021531238592026,-78.4956646235383,21,2016,NA,21
STOP WITH SEARCH OR FRISK,NA,B,38.03674706870929,-78.4928625276646,05,2015,NA,5
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,W,38.02641486688938,-78.47468036419166,10,2015,NA,10
STOP WITH SEARCH OR FRISK,NA,B,38.03363994777704,-78.48608606322492,05,2015,NA,5
Search WITHOUT Stop-Frisk,NA,B,38.03218829086793,-78.47872849931952,02,2015,NA,2
STOP WITH SEARCH OR FRISK,Summons Issued for Equipment Violation,B,38.05152347130763,-78.49453970818816,27,2015,NA,27
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,W,38.02255593383021,-78.4891449076309,12,2015,NA,12
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,W,38.03827147373691,-78.48283961342155,06,2015,NA,6
Search WITHOUT Stop-Frisk,NA,W,38.02929258893071,-78.4771581830192,01,2015,NA,1
STOP WITH SEARCH OR FRISK,NA,W,38.03163314654807,-78.47841859376267,02,2015,NA,2
STOP WITH SEARCH OR FRISK,NA,B,38.03478529274627,-78.48799708990889,05,2015,NA,5
Search WITHOUT Stop-Frisk,NA,B,38.03293151362825,-78.49603378770216,03,2015,NA,3
Search WITHOUT Stop-Frisk,Warrant for Probation Violation,W,38.02832518223338,-78.47921827949416,11,2015,NA,11
STOP WITH SEARCH OR FRISK,NA,B,38.01473594657004,-78.49755477139797,32,2015,NA,32
STOP WITH SEARCH OR FRISK,NA,B,38.03327181520937,-78.4900720849724,03,2015,NA,3
STOP WITH SEARCH OR FRISK,NA,W,38.015430734479565,-78.50307463255044,33,2015,NA,33
STOP WITH SEARCH OR FRISK,Summones Issued for Narcotics,W,38.04270024559967,-78.48116039736907,17,2015,NA,17
Search WITHOUT Stop-Frisk,NA,B,38.0248947038849,-78.46243690099918,20,2015,NA,20
STOP WITH SEARCH OR FRISK,NA,B,38.033337433516145,-78.48906122238294,05,2015,NA,5
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,B,38.020465568968135,-78.49356722269884,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,W,38.0209339544818,-78.48769504549999,12,2015,NA,12
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,W,38.02405850163173,-78.49333186939285,21,2015,NA,21
STOP WITH SEARCH OR FRISK,NA,B,38.02628250027182,-78.4879205835297,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,B,38.02561943960309,-78.48771940363524,12,2015,NA,12
Search WITHOUT Stop-Frisk,NA,B,38.03511719004731,-78.49792106922844,03,2015,NA,3
Search WITHOUT Stop-Frisk,NA,B,38.03129310195996,-78.48931550951116,03,2015,NA,3
STOP WITH SEARCH OR FRISK,NA,W,38.03774789561356,-78.4849965338653,06,2015,NA,6
STOP WITH SEARCH OR FRISK,NA,W,38.016261739087554,-78.50210726876195,33,2015,NA,33
STOP WITH SEARCH OR FRISK,Summons Issued for Marijuana,W,38.03095936822258,-78.47573170492171,02,2015,NA,2
STOP WITH SEARCH OR FRISK,NA,B,38.029522306488616,-78.48581576362736,02,2015,NA,2
STOP WITH SEARCH OR FRISK,Obstruction of Justice,B,38.02561398337959,-78.4816006072202,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,B,38.04221501452175,-78.4800781408718,06,2015,NA,6
Search WITHOUT Stop-Frisk,NA,B,38.03692451759401,-78.47526162202999,07,2015,NA,7
Search WITHOUT Stop-Frisk,NA,B,38.02806133606004,-78.47337849141819,09,2015,NA,9
STOP WITH SEARCH OR FRISK,NA,B,38.02250639622558,-78.48592181587188,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,B,38.02721799521662,-78.51911858628412,14,2015,NA,14
Search WITHOUT Stop-Frisk,NA,W,38.03258214648025,-78.47218476441684,08,2015,NA,8
Search WITHOUT Stop-Frisk,NA,W,38.03179416750264,-78.48226297499907,01,2015,NA,1
Search WITHOUT Stop-Frisk,NA,B,38.01559776560612,-78.4990004687464,32,2015,NA,32
STOP WITH SEARCH OR FRISK,Arrested for Concealing Firearm,B,38.03915253614305,-78.48273055723668,06,2015,NA,6
STOP WITH SEARCH OR FRISK,NA,B,38.0321168052093,-78.47903146585087,02,2015,NA,2
Search WITHOUT Stop-Frisk,NA,B,38.02959720068811,-78.47735312477354,01,2015,NA,1
STOP WITH SEARCH OR FRISK,Arrested for Narcotics,B,38.038334502025435,-78.49065307053671,05,2015,NA,5
STOP WITH SEARCH OR FRISK,NA,B,38.030734375930095,-78.48036462872933,01,2015,NA,1
Search WITHOUT Stop-Frisk,Summons Issued for Marijuana,B,38.05338708919669,-78.50034581646409,26,2015,NA,26
Search WITHOUT Stop-Frisk,NA,B,38.03050884615657,-78.48035188300496,01,2015,NA,1
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,B,38.01939664298186,-78.49464216784776,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,W,38.04384160370795,-78.50158441640455,16,2015,NA,16
STOP WITH SEARCH OR FRISK,Summons Issued for Equipment Violation,B,38.02020588679576,-78.49003440338217,12,2015,NA,12
Search WITHOUT Stop-Frisk,NA,B,38.048019850512894,-78.4802065662498,27,2015,NA,27
STOP WITH SEARCH OR FRISK,NA,B,38.04415134690115,-78.49548864112032,16,2015,NA,16
STOP WITH SEARCH OR FRISK,NA,B,38.03840354044311,-78.49361114437427,05,2015,NA,5
Search WITHOUT Stop-Frisk,NA,B,38.032872394902896,-78.48161673617533,02,2015,NA,2
STOP WITH SEARCH OR FRISK,NA,B,38.036752881011786,-78.49096996122911,05,2015,NA,5
Search WITHOUT Stop-Frisk,NA,B,38.02988754154988,-78.47941986023046,01,2015,NA,1
STOP WITH SEARCH OR FRISK,NA,W,38.040375845845666,-78.47636109713751,07,2015,NA,7
Search WITHOUT Stop-Frisk,NA,B,38.030472365383304,-78.48443685137202,02,2015,NA,2
STOP WITH SEARCH OR FRISK,NA,B,38.04327102380475,-78.47713191897704,06,2015,NA,6
STOP WITH SEARCH OR FRISK,NA,W,38.03696440010648,-78.48342239432654,06,2015,NA,6
Search WITHOUT Stop-Frisk,NA,B,38.03155509427268,-78.48227225091392,01,2015,NA,1
Search WITHOUT Stop-Frisk,NA,W,38.03245007133906,-78.47987789030788,02,2015,NA,2
Search WITHOUT Stop-Frisk,NA,B,38.0241100818187,-78.49648621100354,21,2015,NA,21
STOP WITH SEARCH OR FRISK,Arrested for Concealing Firearm,B,38.027791409991984,-78.50799326019292,14,2015,NA,14
STOP WITH SEARCH OR FRISK,NA,B,38.05083982778297,-78.50228248550528,26,2015,NA,26
STOP WITH SEARCH OR FRISK,Summons for Marijuana,W,38.04194521805776,-78.47681696459667,06,2015,NA,6
Search WITHOUT Stop-Frisk,NA,B,38.03054685943133,-78.48043217003155,01,2015,NA,1
Search WITHOUT Stop-Frisk,NA,B,38.06272712892421,-78.48984510526405,30,2015,NA,30
Search WITHOUT Stop-Frisk,NA,B,38.03066662219122,-78.48025185508625,01,2015,NA,1
STOP WITH SEARCH OR FRISK,NA,B,38.02522582793779,-78.50214045280312,13,2015,NA,13
Search WITHOUT Stop-Frisk,NA,B,38.02109285901141,-78.49491199762001,21,2015,NA,21
STOP WITH SEARCH OR FRISK,Summons Issued for Marijuana,W,38.02383370251778,-78.4827533193598,12,2015,NA,12
Search WITHOUT Stop-Frisk,NA,B,38.03566781437841,-78.47101196143345,07,2015,NA,7
STOP WITH SEARCH OR FRISK,NA,W,38.01576612854384,-78.47119157353801,10,2015,NA,10
STOP WITH SEARCH OR FRISK,NA,B,38.03032826628392,-78.50330502552593,14,2015,NA,14
STOP WITH SEARCH OR FRISK,Warning Issued for Traffic Violation,B,38.038885593420325,-78.4918335873639,05,2015,NA,5
STOP WITH SEARCH OR FRISK,Summons Issued for Marijuana,W,38.02133058659378,-78.48453465634256,12,2015,NA,12
STOP WITH SEARCH OR FRISK,Arrested for Concealing Firearm,B,38.04466034142848,-78.5006644406319,16,2015,NA,16
Search WITHOUT Stop-Frisk,NA,B,38.020673720144956,-78.49542656015373,21,2015,NA,21
Search WITHOUT Stop-Frisk,NA,B,38.03932186278206,-78.48253688106062,06,2015,NA,6
STOP WITH SEARCH OR FRISK,Summons for Traffic Violation,W,38.03166754130392,-78.50349724601298,14,2015,NA,14
STOP WITH SEARCH OR FRISK,NA,W,38.03323444430019,-78.49394907282998,03,2015,NA,3
Search WITHOUT Stop-Frisk,NA,B,38.031200542224624,-78.47837694544488,02,2015,NA,2
STOP WITH SEARCH OR FRISK,Arrested for Intent to Distribute Narcotics,B,38.02433777461809,-78.48962998191844,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,W,38.019868396282696,-78.49747694480835,21,2015,NA,21
Search WITHOUT Stop-Frisk,NA,W,38.01827650418712,-78.4727496609356,10,2015,NA,10
Search WITHOUT Stop-Frisk,NA,B,38.036038495382556,-78.50017885227007,15,2015,NA,15
STOP WITH SEARCH OR FRISK,NA,B,38.02590461200738,-78.48638943303399,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,W,38.023422919545034,-78.49119316200452,12,2015,NA,12
Search WITHOUT Stop-Frisk,NA,B,38.02458221776874,-78.49607240478825,21,2015,NA,21
Search WITHOUT Stop-Frisk,NA,B,38.030649874222625,-78.4902906298312,13,2015,NA,13
Search WITHOUT Stop-Frisk,NA,B,38.030588970915495,-78.49265731034862,03,2015,NA,3
Search WITHOUT Stop-Frisk,NA,W,38.02054354638055,-78.51177466829289,23,2015,NA,23
STOP WITH SEARCH OR FRISK,NA,B,38.03518787235246,-78.48955365536301,05,2015,NA,5
STOP WITH SEARCH OR FRISK,Summons Issued for Equipment Violation,B,38.05356961544275,-78.48479693384063,27,2015,NA,27
STOP WITH SEARCH OR FRISK,NA,B,38.03740098680516,-78.492788367913235,05,2015,NA,5
STOP WITH SEARCH OR FRISK,Traffic Summonses Issued,B,38.04410819123281,-78.49028542037433,17,2015,NA,17
Search WITHOUT Stop-Frisk,NA,W,38.03644439523193,-78.50011916460802,15,2015,NA,15
STOP WITH SEARCH OR FRISK,NA,W,38.03447332822278,-78.4982739406625,03,2015,NA,3
STOP WITH SEARCH OR FRISK,Summons Issued for Marijuana,B,38.027158850388496,-78.49077136348595,13,2015,NA,13
Search WITHOUT Stop-Frisk,NA,B,38.03611862239738,-78.50114452688481,15,2015,NA,15
Search WITHOUT Stop-Frisk,NA,W,38.03018891171806,-78.47894918606934,01,2015,NA,1
Search WITHOUT Stop-Frisk,NA,B,38.03240064132401,-78.4822611082058,02,2015,NA,2
STOP WITH SEARCH OR FRISK,NA,B,38.037901788288956,-78.4937068788464,05,2015,NA,5
STOP WITH SEARCH OR FRISK,Arrested for Narcotics,B,38.034008453976845,-78.46354911807555,08,2015,NA,8
STOP WITH SEARCH OR FRISK,NA,B,38.03912133225413,-78.4965238931172,16,2015,NA,16
STOP WITH SEARCH OR FRISK,NA,B,38.01871539182898,-78.49420459360448,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,W,38.019449208482634,-78.49503317433319,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,B,38.0229679180332,-78.48588227152884,12,2015,NA,12
STOP WITH SEARCH OR FRISK,NA,W,38.037874662301185,-78.489677730015,06,2015,NA,6
Search WITHOUT Stop-Frisk,Summons Issued for Marijuana,W,38.04860852820471,-78.50466018790686,26,2015,NA,26
Search WITHOUT Stop-Frisk,Disorder,B,38.04726499277792,-78.47314968381859,18,2014,01,18
Search WITHOUT Stop-Frisk,Suspicious,B,38.02868549804569,-78.51220680708094,14,2014,04,14
STOP WITH SEARCH OR FRISK,Disorder,B,38.02989973471061,-78.48022560118224,01,2014,03,1
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.020277301156575,-78.47986662073083,10,2014,02,10
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02980340783926,-78.49856290692604,13,2014,04,13
Search WITHOUT Stop-Frisk,Liquor Law Violation,B,38.02823529002118,-78.48442880281681,11,2014,06,11
Search WITHOUT Stop-Frisk,Suspicious,B,38.043334515619044,-78.49243577243416,17,2014,01,17
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.027987636242884,-78.5008243661155,13,2014,06,13
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02196417389783,-78.4685354951462,10,2014,03,10
STOP WITH SEARCH OR FRISK,Disorder,W,38.03797342074388,-78.50413407518744,16,2014,04,16
Search WITHOUT Stop-Frisk,Suspicious,B,38.01819917694791,-78.49671788322267,12,2014,05,12
Search WITHOUT Stop-Frisk,Disorder,B,38.05022586835092,-78.45433577559339,18,2014,01,18
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.03022537926619,-78.49363912364515,13,2014,02,13
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.039892168676246,-78.4791093504755,06,2014,03,6
STOP WITH SEARCH OR FRISK,Suspicious,W,38.01935575343715,-78.48304343792101,10,2014,05,10
Search WITHOUT Stop-Frisk,Suspicious,B,38.02596175501569,-78.51714488056027,14,2014,04,14
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02949570771411,-78.51203509149823,14,2014,04,14
STOP WITH SEARCH OR FRISK,Suspicious,B,38.024511372527826,-78.49386373162037,21,2014,05,21
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.01611761244974,-78.47207504395674,10,2014,06,10
Search WITHOUT Stop-Frisk,Disorder,B,38.036746029191654,-78.50060090661661,15,2014,02,15
Search WITHOUT Stop-Frisk,Suspicious,B,38.02436267042373,-78.45982606955002,20,2014,04,20
STOP WITH SEARCH OR FRISK,Suspicious,B,38.01845798876414,-78.4935152532122,12,2014,04,12
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.021000288498726,-78.46459673269699,10,2014,06,10
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.04083603881456,-78.48078463005531,06,2014,03,6
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.028402986999765,-78.4895913192078,13,2014,02,13
Search WITHOUT Stop-Frisk,Aggravated Assault,B,38.03421681593345,-78.48990616387387,05,2014,01,5
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.02365449304955,-78.48507524405082,12,2014,06,12
STOP WITH SEARCH OR FRISK,Trespass,B,38.02665751576747,-78.48933230860969,13,2014,06,13
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02956152198494,-78.49814486925706,13,2014,02,13
STOP WITH SEARCH OR FRISK,Shots-Fired,B,38.023758619375904,-78.45869721871323,20,2014,04,20
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.02825226554306,-78.50210324208393,13,2014,02,13
STOP WITH SEARCH OR FRISK,Suspicious,B,38.033932547466335,-78.49180665527783,04,2014,05,4
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.03433980132768,-78.4878092916294,05,2014,05,5
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.025574565346496,-78.49081116355129,13,2014,03,13
STOP WITH SEARCH OR FRISK,Suspicious,W,38.04481754740072,-78.49509834051871,16,2013,06,16
Search WITHOUT Stop-Frisk,Disorder,W,38.051156773035906,-78.4753371092677,28,2013,09,28
STOP WITH SEARCH OR FRISK,Disorder,B,38.02985758381433,-78.47751369864946,01,2013,05,1
Search WITHOUT Stop-Frisk,Disorder,B,38.032681980027355,-78.48212260023799,02,2013,06,2
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.04038491996558,-78.48157478900049,06,2013,07,6
Search WITHOUT Stop-Frisk,Suspicious,W,38.02546292867876,-78.48043573826574,10,2013,03,10
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.029641302096074,-78.48245927975876,02,2013,08,2
Search WITHOUT Stop-Frisk,Disorder,B,38.033746435929054,-78.49632378359995,03,2013,07,3
Search WITHOUT Stop-Frisk,Disorder,B,38.0392521214739,-78.50243156603808,16,2013,07,16
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.011549538830984,-78.50411378122966,33,2013,03,33
Search WITHOUT Stop-Frisk,Traffic Stop,B,38.033760270649346,-78.49119785253397,04,2013,12,4
STOP WITH SEARCH OR FRISK,Traffic/Parking,W,38.02437677480785,-78.48122317245404,10,2013,10,10
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.03133877363281,-78.4778224491392,02,2013,08,2
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.03969153171057,-78.4855467262959,06,2013,09,6
Search WITHOUT Stop-Frisk,Disorder,B,38.03244915730583,-78.48702387097296,03,2013,07,3
Search WITHOUT Stop-Frisk,Suspicious,W,38.0318912651371,-78.4772081002152,02,2013,10,2
Search WITHOUT Stop-Frisk,Suspicious,B,38.04752537470116,-78.49531235270206,16,2013,12,16
Search WITHOUT Stop-Frisk,Suspicious,W,38.0381169571785,-78.48533143233708,06,2013,10,6
Search WITHOUT Stop-Frisk,Burglary,W,38.038716985240534,-78.49518919807365,16,2013,07,16
STOP WITH SEARCH OR FRISK,Disorder,B,38.02938407179238,-78.48390048464572,02,2013,03,2
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.023885937475505,-78.49661369298911,21,2013,09,21
Search WITHOUT Stop-Frisk,Assault,B,38.03080768783963,-78.48563942842712,02,2013,07,2
Search WITHOUT Stop-Frisk,Suspicious,B,38.02051268460493,-78.487535723021,12,2013,05,12
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.0173107096436,-78.48908821931713,12,2013,08,12
STOP WITH SEARCH OR FRISK,Trespass,B,38.0334754551132,-78.49103025141477,04,2013,06,4
Search WITHOUT Stop-Frisk,Suspicious,W,38.034095375986716,-78.4906017326091,04,2013,01,4
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.019192195371126,-78.48860514554859,12,2013,09,12
STOP WITH SEARCH OR FRISK,Disorder,B,38.02853137047744,-78.48003072678974,11,2013,08,11
STOP WITH SEARCH OR FRISK,Warrant Service,W,38.029834404645214,-78.47597683291627,01,2013,02,1
Search WITHOUT Stop-Frisk,Disorder,W,38.03015158628741,-78.4801550786327,01,2013,08,1
STOP WITH SEARCH OR FRISK,Disorder,W,38.030605816497555,-78.4797384888204,01,2013,05,1
Search WITHOUT Stop-Frisk,Disorder,W,38.03018918054184,-78.48019929658996,01,2013,04,1
Search WITHOUT Stop-Frisk,Suspicious,B,38.03407926488087,-78.49210339680974,04,2013,01,4
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.028344927890764,-78.49785413403706,13,2013,06,13
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.0356870342323,-78.48886262777027,05,2013,11,5
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.03085666091848,-78.47649723765583,02,2013,07,2
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.041124654875084,-78.49516384343147,16,2013,05,16
Search WITHOUT Stop-Frisk,Disorder,B,38.03286735594584,-78.48879390409051,03,2013,07,3
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.01263615874056,-78.50632977726848,33,2013,03,33
Search WITHOUT Stop-Frisk,Assault,W,38.03280898913258,-78.48289319771368,02,2013,07,2
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.02834181204186,-78.47920724762285,11,2013,12,11
Search WITHOUT Stop-Frisk,Suspicious,B,38.037106075503466,-78.48328320032563,06,2013,10,6
Search WITHOUT Stop-Frisk,Suspicious,W,38.02200339230806,-78.46479317274704,10,2013,03,10
Search WITHOUT Stop-Frisk,Disorder,W,38.03000532415822,-78.48114588537891,01,2013,04,1
Search WITHOUT Stop-Frisk,Assault,B,38.03143867431505,-78.47786038178616,02,2013,07,2
Search WITHOUT Stop-Frisk,Disorder,B,38.05020777114863,-78.49481789563735,27,2013,12,27
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.03326441137985,-78.47272612203018,08,2013,07,8
Search WITHOUT Stop-Frisk,Suspicious,W,38.01828037928095,-78.48149622171938,10,2013,03,10
STOP WITH SEARCH OR FRISK,Liquor Law Violation,B,38.028423351077365,-78.4807774381716,11,2013,10,11
STOP WITH SEARCH OR FRISK,Traffic Stop,W,38.03241265682394,-78.48391659341425,02,2013,08,2
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02067896496649,-78.49675683029865,21,2013,09,21
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.02799426476592,-78.4916956530084,13,2013,06,13
Search WITHOUT Stop-Frisk,Disorder,B,38.03825628416509,-78.49712614582923,16,2013,07,16
Search WITHOUT Stop-Frisk,Disorder,B,38.02994591891545,-78.47786293233628,01,2013,03,1
Search WITHOUT Stop-Frisk,Assault,B,38.031686234995995,-78.4806591470799,02,2013,07,2
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.018466856877396,-78.48430554683321,10,2013,06,10
STOP WITH SEARCH OR FRISK,Assist Agency,W,38.032941815312725,-78.48088558384651,02,2013,07,2
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.0220615434133,-78.48332814354843,12,2013,09,12
STOP WITH SEARCH OR FRISK,Trespass,B,38.02652532083694,-78.51495510102177,14,2013,01,14
STOP WITH SEARCH OR FRISK,Suspicious,W,38.020231634627415,-78.49435875219615,12,2013,11,12
Search WITHOUT Stop-Frisk,Disorder,B,38.034687214469194,-78.49805137854305,03,2013,07,3
STOP WITH SEARCH OR FRISK,Disorder,B,38.02783331332101,-78.47895415311193,11,2013,08,11
Search WITHOUT Stop-Frisk,Suspicious,B,38.02863765777747,-78.47709238357113,02,2013,09,2
Search WITHOUT Stop-Frisk,Trespass,B,38.033796776431075,-78.492596511329893,04,2013,04,4
STOP WITH SEARCH OR FRISK,Trespass,W,38.03591005793417,-78.47533476989142,07,2013,05,7
STOP WITH SEARCH OR FRISK,Disorder,B,38.02574155396983,-78.48076544908686,11,2013,08,11
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.03405787652415,-78.49096480212376,04,2013,08,4
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.05093509125798,-78.45434447534468,18,2013,10,18
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.018751375473926,-78.46775813879101,10,2013,06,10
STOP WITH SEARCH OR FRISK,Traffic Stop,B,38.04894183947433,-78.48363253044703,27,2013,12,27
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.029929273579015,-78.49646042970564,13,2013,11,13
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.030176738586206,-78.49308680392838,13,2013,11,13
Search WITHOUT Stop-Frisk,Disorder,B,38.02924254592651,-78.4781682659811,01,2013,03,1
STOP WITH SEARCH OR FRISK,Disorder,B,38.026710013651204,-78.47954861869225,11,2013,08,11
STOP WITH SEARCH OR FRISK,Assault,W,38.0445483676332,-78.49878395487505,16,2013,07,16
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.018031811509175,-78.4932162690617,12,2013,08,12
STOP WITH SEARCH OR FRISK,Disorder,B,38.0271404659566,-78.48031048210794,11,2013,08,11
STOP WITH SEARCH OR FRISK,Narcotic Investigation,W,38.01713022416458,-78.47209904062775,10,2013,06,10
STOP WITH SEARCH OR FRISK,Trespass,W,38.03176843728223,-78.48600115775827,02,2013,01,2
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.0311752671382,-78.47640472634485,02,2013,08,2
Search WITHOUT Stop-Frisk,Assault,B,38.03121333260857,-78.4832151373751,02,2013,07,2
Search WITHOUT Stop-Frisk,Disorder,B,38.02031713764156,-78.48095294611456,10,2013,11,10
Search WITHOUT Stop-Frisk,Larceny,B,38.032157742793075,-78.48670055976903,03,2013,06,3
STOP WITH SEARCH OR FRISK,Liquor Law Violation,B,38.024074077917156,-78.49128820240671,12,2013,02,12
STOP WITH SEARCH OR FRISK,Narcotic Investigation,B,38.020311574567906,-78.48666734155117,12,2013,06,12
Search WITHOUT Stop-Frisk,Trespass,B,38.03367067881539,-78.4922878396492,04,2013,04,4
STOP WITH SEARCH OR FRISK,Disorder,B,38.026159670996556,-78.48063178732805,11,2013,08,11
Search WITHOUT Stop-Frisk,Suspicious,B,38.029180943834305,-78.48252980479128,02,2013,09,2
STOP WITH SEARCH OR FRISK,Weapons Law Violation,B,38.02072152101354,-78.49383978970197,12,2013,08,12
STOP WITH SEARCH OR FRISK,Assault,W,38.04924476021764,-78.50017675140846,16,2013,07,16
Search WITHOUT Stop-Frisk,Suspicious,B,38.032533509589456,-78.49459536557401,03,2013,01,3
Search WITHOUT Stop-Frisk,Suspicious,W,38.0172065024704,-78.47431229881435,10,2013,03,10
Search WITHOUT Stop-Frisk,Larceny,B,38.04284769867423,-78.49270316973964,16,2013,07,16
